$$,id_respuesta,respuesta,Feedback,correcta,reg_status,created_by,created_date,last_update_by,last_update_date,Id_pregunta,&&
$$,634,Él no sabía cómo llevar el ritmo.,¡Elegiste la respuesta incorrecta! La reacción de Fercho fue todo lo contrario. ¡No te desanimes! ¡Puedes volver a leer el texto y poner mayor atención!,0,activo,developer,2023-06-03,developer,2023-06-03,205,&&
$$,635,Él copió el ritmo como si lo conociera de toda la vida.,¡Excelente! Fercho sabía exactamente cómo llevar el ritmo[00] coordinaba perfectamente. ¡Vaya[00] eres un magnifico lector!,1,activo,developer,2024-08-16,developer,2024-08-16,205,&&
$$,636,Él se mostró indiferente y se fue.,¡Atención! La respuesta menciona una acción muy diferente a la que mostró Fercho. ¡No te preocupes! Recuerda la técnica aprendida en esta lección[00] podrás usarla para cualquier otro texto y no perder detalles.,0,activo,developer,2025-10-30,developer,2025-10-30,205,&&
$$,637,Conjunto de sonidos de diferente duración[00] que se repite en determinados intervalos de tiempo.,¡Felicidades! Recordaste muy bien qué es el ritmo. ¡Vaya[00] parece que sabes bastante sobre música! ¿Qué instrumento te gustaría aprender a tocar?,1,activo,developer,2022-03-21,developer,2022-03-21,206,&&
$$,638,Es un elemento rítmico que aparece en los textos[00] el cual se repite muchas veces en versos.,¡Incorrecto! La respuesta elegida describe las características de la rima[00] no del ritmo. ¡Vuelve a leer el texto y anímate a investigar acerca de la música!,0,activo,developer,2023-06-04,developer,2023-06-04,206,&&
$$,639,Sonido que se produce a través de una vibración contante[00] expresa altura o tonos.,¡Alto! Acabas elegir las características de la nota musical. ¡No te desanimes! ¡Puedes hacerlo mejor! Además[00] sería genial aprender un poco más sobre música. ¿Te gustaría?,0,activo,developer,2024-08-17,developer,2024-08-17,206,&&
$$,640,Es un intervalo musical que indica si el sonido es grave o agudo[00] determinado por la frecuencia.,Parece que te falta explorar un poco más sobre música. Elegiste las características del tono. ¡Vamos[00] lo harás mejor la próxima vez!,0,activo,developer,2025-10-31,developer,2025-10-31,206,&&
$$,641,La generosidad,¡Fallaste! ¿Qué hubiera pasado si el profesor no hubiera aceptado a Fercho en la clase? La generosidad aplica más cuando compartes algo sin esperar nada a cambio. ¡Lo harás mucho mejor la próxima vez!,0,activo,developer,2022-03-22,developer,2022-03-22,207,&&
$$,642,La gratitud,¡Cometiste un error! La gratitud es agradecer por algo. ¿Crees que Fercho hubiera descubierto su talento si el profesor no le hubiera dado la oportunidad? ¡Vamos[00] tú puedes!,0,activo,developer,2023-06-05,developer,2023-06-05,207,&&
$$,643,La tolerancia,¡Atención! Respetar las ideas[00] actitudes u opiniones de otras personas describe mejor la respuesta elegida. ¡Al parecer deberás poner mayor atención! ¿Qué hubiera pasado si el profesor no hubiera incluido a Fercho en la clase de música?,0,activo,developer,2024-08-18,developer,2024-08-18,207,&&
$$,644,La inclusión,¡Extraordinario! El valor aplicado por el maestro es la inclusión. Si no hubiera aceptado a Fercho en la clase[00] ¿crees que habría descubierto su talento? ¡Felicidades!,1,activo,developer,2025-11-01,developer,2025-11-01,207,&&
$$,645,Todos tienen talentos sin importar las condiciones personales[00] sólo hay que descubrirlos.,¡Maravilloso! Pusiste mucha atención al texto e identificaste el mensaje que el autor quiere dar. ¿Cómo lo descubriste? A propósito[00] ¿cuáles son tus talentos?,1,activo,developer,2022-03-23,developer,2022-03-23,208,&&
$$,646,Las personas que no saben estar quietas y tranquilas no tienen aptitudes para la música.,¡Cuidado! Elegiste mal el mensaje que quiere dar el autor. Sería muy bueno poner mayor atención cuando lees. ¡No desesperes! Recuerda que puedes aplicar la técnica aprendida en esta sesión. ¡Sigue adelante!,0,activo,developer,2023-06-06,developer,2023-06-06,208,&&
$$,647,Todos tienen talento para tocar la batería[00] pero si no les dan oportunidad de hacerlo[00] nunca lo sabrán.,¡Fallaste! Todos tienen diferentes talentos. Algunos no podrán tocar la batería[00] pero sí otro instrumento[00] por lo que no es el mensaje que da el autor. ¡No te preocupes[00] lograrás poner atención en otra lectura! Sobre todo[00] si aplicas la técnica aprendida en esta sesión.,0,activo,developer,2024-08-19,developer,2024-08-19,208,&&
$$,648,Las personas que quieren aprender a tocar la batería deben saber comportarse y prestar atención.,¡Incorrecto! ¡Vamos[00] anímate! No dudes en aplicar la técnica aprendida en esta sesión en otras lecturas.,0,activo,developer,2025-11-02,developer,2025-11-02,208,&&
$$,649,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-03-24,developer,2022-03-24,210,&&
$$,650,,,0,activo,developer,2023-06-07,developer,2023-06-07,210,&&
$$,651,,,0,activo,developer,2024-08-20,developer,2024-08-20,210,&&
$$,652,,,0,activo,developer,2025-11-03,developer,2025-11-03,210,&&
$$,653,Sofía Lem,¡Por supuesto! Pusiste mucha atención[00] el personaje principal se llama Sofía Lem.,1,activo,developer,2022-03-25,developer,2022-03-25,211,&&
$$,654,Sonia Lema,¡Cuidado! El nombre se menciona en el primer párrafo del texto.,0,activo,developer,2023-06-08,developer,2023-06-08,211,&&
$$,655,Sofía Lema,¡No es así! El nombre cambia ligeramente[00] observa bien.,0,activo,developer,2024-08-21,developer,2024-08-21,211,&&
$$,656,Sonia Lem,Observa con más detalle. El nombre y el apellido son similares[00] pero no son correctos.,0,activo,developer,2025-11-04,developer,2025-11-04,211,&&
$$,657,Significa que se encuentra perdido u oculto.,La ciudad de Ligum estaba oculta[00] pero eso no quiere decir que la palabra perenne signifique “oculta”.,0,activo,developer,2022-03-26,developer,2022-03-26,214,&&
$$,658,Significa que son delicados y hermosos.,Ése no es su significado[00] aunque se menciona que las maderas eran preciosas.,0,activo,developer,2023-06-09,developer,2023-06-09,214,&&
$$,659,Significa que nunca muere o dura mucho tiempo.,¡Muy bien! La palabra perenne significa que algo puede durar mucho tiempo.,1,activo,developer,2024-08-22,developer,2024-08-22,214,&&
$$,660,Significa que son difíciles de encontrar.,Vuelve a leer las Opciónes. Quizá las maderas fueron difíciles de encontrar. Lamentablemente[00] el significado de la palabra no es correcto.,0,activo,developer,2025-11-05,developer,2025-11-05,214,&&
$$,661,América,¡Maravilloso! Recordaste a la perfección que la ciudad fue hallada en América.,1,activo,developer,2022-03-27,developer,2022-03-27,215,&&
$$,662,Europa,Al parecer no lograste la atención adecuada[00] La ciudad de Ligum no fue encontrada en Europa.,0,activo,developer,2023-06-10,developer,2023-06-10,215,&&
$$,663,Asia,Elegiste el continente incorrecto. Es importante poner atención a los detalles del texto.,0,activo,developer,2024-08-23,developer,2024-08-23,215,&&
$$,664,África,En el texto no se mencionó África. ¡Mantente atento a los detalles!,0,activo,developer,2025-11-06,developer,2025-11-06,215,&&
$$,665,Recopiló historias y relatos que contaba la gente del lugar. Cuando encontró la cúpula[00] supo que la ciudad que tanto buscaba estaba debajo de ella.,La respuesta es incorrecta. Sofía tuvo que recurrir a algo más que historias y relatos para comprobar que estaba en el lugar que se había propuesto hallar.,0,activo,developer,2022-03-28,developer,2022-03-28,217,&&
$$,666,Había investigado[00] recopilado información y trazado dibujos[00] los cuales comparó con una figura femenina tallada en una columna de madera[00] comprobando que era Anquira[00] la diosa más importante de la ciudad.,Excelente[00] para poder comprobar que había encontrado la ciudad[00] debió estudiar mucho para tener los conocimientos necesarios. Al final[00] pudo identificar a la diosa Anquira.,1,activo,developer,2023-06-11,developer,2023-06-11,217,&&
$$,667,Gracias a sus estudios de Historia[00] lo que contaban los arqueólogos que buscaban la ciudad y la cúpula de una construcción antigua que descubrió al excavar.,¡Alto! Hubo algo más para que ella pudiera comprobar que había logrado ubicar la ciudad de las maderas eternas.,0,activo,developer,2024-08-24,developer,2024-08-24,217,&&
$$,668,Sofía investigó[00] recopiló información[00] relatos de los arqueólogos que buscaban la ciudad[00] testimonios de lugareños y un golpe de suerte[00] pero nunca logró comprobar que había hallado la urbe de las maderas eternas.,¡Cuidado! Por supuesto que lo comprobó. Al parecer no lograste poner atención a los detalles del texto.,0,activo,developer,2025-11-07,developer,2025-11-07,217,&&
$$,669,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-03-29,developer,2022-03-29,220,&&
$$,670,,,0,activo,developer,2023-06-12,developer,2023-06-12,220,&&
$$,671,,,0,activo,developer,2024-08-25,developer,2024-08-25,220,&&
$$,672,,,0,activo,developer,2025-11-08,developer,2025-11-08,220,&&
$$,673,amanecieron,Elegiste muy bien el verbo que completa la oración[00] ya que se encuentra en pretérito de la tercera persona plural e indica que sucedió en el pasado.,1,activo,developer,2022-03-30,developer,2022-03-30,221,&&
$$,674,amaneció,La oración no suena bien con el verbo elegido. Aunque se encuentra en pretérito e indica una acción pasada[00] se refiere a la segunda persona en singular.,0,activo,developer,2023-06-13,developer,2023-06-13,221,&&
$$,675,amanece,¡Cuidado! La oración se lee un poco extraña con ese verbo[00] ya que se encuentra en presente de la tercera persona e indica una acción que se realiza en este momento.,0,activo,developer,2024-08-26,developer,2024-08-26,221,&&
$$,676,amanecían,Al parecer confundiste el verbo. Aunque sí se encuentra en plural de la tercera persona[00] éste es copretérito e indica una acción pasada mientras se desarrolla.,0,activo,developer,2025-11-09,developer,2025-11-09,221,&&
$$,677,las empresas,El complemento elegido no completa de manera correcta la oración[00] ya que no se menciona a las empresas.,0,activo,developer,2022-03-31,developer,2022-03-31,222,&&
$$,678,las personas,¡Exacto! Las personas es un complemento correcto[00] de acuerdo con lo que dice el texto.,1,activo,developer,2023-06-14,developer,2023-06-14,222,&&
$$,679,los agricultores,Vuelve a leer las Opciónes. ¿Recuerdas qué sucedió con los agricultores? Además[00] el complemento elegido se encuentra en masculino.,0,activo,developer,2024-08-27,developer,2024-08-27,222,&&
$$,680,las tierras,Tu respuesta es incorrecta. La tierra seguramente tuvo tiempo para regenerarse[00] pero no es el complemento que completa la oración.,0,activo,developer,2025-11-10,developer,2025-11-10,222,&&
$$,681,los humanos,¡Cuidado! Aunque la idea es correcta[00] el objetivo era utilizar una anáfora para no repetir palabras.,0,activo,developer,2022-04-01,developer,2022-04-01,223,&&
$$,682,los vecinos,El texto no menciona a los vecinos; además[00] la mejor opción para no repetir palabras era hacer uso de una anáfora.,0,activo,developer,2023-06-15,developer,2023-06-15,223,&&
$$,683,ellos,¡Magnífico! La anáfora ellos permite que no existan repeticiones de palabras en la oración[00] puesto que con el pronombre hace referencia a los humanos.,1,activo,developer,2024-08-28,developer,2024-08-28,223,&&
$$,684,todos,Tu respuesta es incorrecta. Aunque sabes que se debe usar una anáfora para no repetir palabras[00] no elegiste la correcta para completar la oración.,0,activo,developer,2025-11-11,developer,2025-11-11,223,&&
$$,685,Se fueron de vacaciones.,Te equivocaste. Irse de vacaciones significaría que regresarían a su rutina[00] pero no volvieron.,0,activo,developer,2022-04-02,developer,2022-04-02,224,&&
$$,686,Desaparecieron sin dejar rastro.,¡Eso! Desafortunadamente todos los campesinos se esfumaron del mundo.,1,activo,developer,2023-06-16,developer,2023-06-16,224,&&
$$,687,Realizaron una huelga.,Tu respuesta es incorrecta. Aunque pudo haber pasado[00] pues el trabajo agrícola es muy pesado.,0,activo,developer,2024-08-29,developer,2024-08-29,224,&&
$$,688,Renunciaron al trabajo del campo.,Vuele a revisar las Opciónes. Los campesinos no tuvieron oportunidad de decidir lo que querían hacer.,0,activo,developer,2025-11-12,developer,2025-11-12,224,&&
$$,689,Los campesinos son una parte importante para la humanidad[00] pues gracias a ellos todo el mundo puede acceder a los alimentos.,¡Claro! Los seres humanos valoraron el trabajo de los campesinos.,1,activo,developer,2022-04-03,developer,2022-04-03,225,&&
$$,690,Los campesinos no son indispensables en la vida de las personas[00] pues cualquiera puede hacer su trabajo.,¡Cuidado! Entendiste mal el mensaje[00] la conclusión es lo opuesto.,0,activo,developer,2023-06-17,developer,2023-06-17,225,&&
$$,691,Los productos no llegan solos a las tiendas y a los mercados[00] son los empresarios quienes se encargan de ello.,La actividad principal no la realizan los empresarios. Vuelve a leer las Opciónes.,0,activo,developer,2024-08-30,developer,2024-08-30,225,&&
$$,692,Los productos agrícolas no son importantes para las personas[00] se puede vivir sin frutas y verduras.,No te confundas[00] sin esos alimentos la supervivencia es imposible.,0,activo,developer,2025-11-13,developer,2025-11-13,225,&&
$$,693,Contratar más campesinos para realizar el trabajo.,Tu respuesta es incorrecta[00] pues el problema es que no hay campesinos en el mundo.,0,activo,developer,2022-04-04,developer,2022-04-04,226,&&
$$,694,Informar que cada familia se haría cargo de sus alimentos.,Aunque podría ser una solución temporal[00] no fue lo que propusieron.,0,activo,developer,2023-06-18,developer,2023-06-18,226,&&
$$,695,Que todo el mundo aprendiera a sembrar y cultivar.,¡Cuidado! Ésta fue una de las soluciones sugeridas[00] pero no la final.,0,activo,developer,2024-08-31,developer,2024-08-31,226,&&
$$,696,Buscar voluntarios que aprendieran el trabajo de agricultor.,¡Claro! Tenían que formar nuevos agricultores.,1,activo,developer,2025-11-14,developer,2025-11-14,226,&&
$$,697,concurso de campesinos,Vuelve a leer las Opciónes. Recuerda que los campesinos desaparecieron.,0,activo,developer,2022-04-05,developer,2022-04-05,227,&&
$$,698,campaña de comunicación al público en general,¡Exacto! Realizaron una campaña en la que convocaron a todas las personas[00] sin importar sexo o edad.,1,activo,developer,2023-06-19,developer,2023-06-19,227,&&
